,CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,LoyaltyLevel
1597,1613.0,109,12,40506.0,3,4,3,10,Silver
1598,1614.0,35,203,222070.0,2,1,1,4,Platinum
1599,1615.0,20,291,572116.0,2,1,1,4,Platinum
1600,1616.0,3,971,955662.0,1,1,1,3,Platinum
1601,1617.0,38,18,54920.0,2,3,3,8,Gold
1602,1618.0,61,229,79035.0,3,1,3,7,Gold
1603,1619.0,26,216,370024.0,2,1,1,4,Platinum
1604,1620.0,237,64,113282.0,4,2,2,8,Gold
1605,1621.0,25,61,337858.0,2,2,1,5,Platinum
1606,1622.0,3,518,544749.0,1,1,1,3,Platinum
1607,1623.0,61,330,370210.0,3,1,1,5,Platinum
1608,1624.0,260,19,19192.0,4,3,4,11,Bronze
1609,1625.0,58,10,41700.0,3,4,3,10,Silver
1610,1626.0,65,19,45958.0,3,3,3,9,Silver
1611,1627.0,16,32,80631.0,1,3,3,7,Gold
1612,1628.0,10,76,123707.0,1,2,2,5,Platinum
1613,1629.0,59,111,178550.0,3,1,2,6,Gold
1614,1630.0,189,5,11411.0,4,4,4,12,Bronze
1615,1631.0,30,69,393836.0,2,2,1,5,Platinum
1616,1632.0,25,114,276356.0,2,1,1,4,Platinum
1617,1633.0,6,399,325608.0,1,1,1,3,Platinum
1618,1634.0,4,366,528102.0,1,1,1,3,Platinum
1619,1635.0,155,4,72480.0,4,4,3,11,Bronze
1620,1636.0,312,56,37940.0,4,2,4,10,Silver
1621,1637.0,11,48,99340.0,1,2,2,5,Platinum
1622,1638.0,19,10,24943.0,1,4,4,9,Silver
1623,1639.0,152,58,20448.0,4,2,4,10,Silver
1624,1640.0,20,113,110956.0,2,1,2,5,Platinum
1625,1641.0,11,216,306003.0,1,1,1,3,Platinum
1626,1642.0,59,21,40579.0,3,3,3,9,Silver
1627,1643.0,86,16,103568.0,3,4,2,9,Silver
1628,1644.0,14,74,286492.0,1,2,1,4,Platinum
1629,1645.0,76,69,155530.0,3,2,2,7,Gold
1630,1646.0,4,423,601307.0,1,1,1,3,Platinum
1631,1647.0,96,127,388493.0,3,1,1,5,Platinum
1632,1648.0,113,4,167200.0,3,4,2,9,Silver
1633,1649.0,58,33,176068.0,3,3,2,8,Gold
1634,1650.0,3,12,28144.0,1,4,4,9,Silver
1635,1651.0,281,28,25610.0,4,3,4,11,Bronze
1636,1652.0,6,270,351415.0,1,1,1,3,Platinum
1637,1653.0,182,235,192326.0,4,1,2,7,Gold
1638,1654.0,380,1,4392.0,4,4,4,12,Bronze
1639,1655.0,13,123,105074.0,1,1,2,4,Platinum
1640,1656.0,4,24,32711.0,1,3,4,8,Gold
1641,1657.0,17,17,21507.0,1,4,4,9,Silver
1642,1658.0,41,6,15354.0,2,4,4,10,Silver
1643,1659.0,6,330,142588.0,1,1,2,4,Platinum
1644,1660.0,171,100,124958.0,4,2,2,8,Gold
1645,1661.0,51,29,20956.0,2,3,4,9,Silver
1646,1662.0,277,19,45450.0,4,3,3,10,Silver
1647,1663.0,19,383,197828.0,1,1,2,4,Platinum
1648,1664.0,374,3,4386.0,4,4,4,12,Bronze
1649,1665.0,16,197,206573.0,1,1,2,4,Platinum
1650,1666.0,36,164,77649.0,2,1,3,6,Gold
1651,1667.0,22,152,79154.0,2,1,3,6,Gold
1652,1668.0,8,53,46017.0,1,2,3,6,Gold
1653,1669.0,20,102,226026.0,2,1,1,4,Platinum
1654,1670.0,12,55,116019.0,1,2,2,5,Platinum
1655,1671.0,45,50,31473.0,2,2,4,8,Gold
1656,1672.0,306,25,45334.0,4,3,3,10,Silver
1657,1673.0,15,7,27996.0,1,4,4,9,Silver
1658,1674.0,279,2,74400.0,4,4,3,11,Bronze
1659,1675.0,2,2698,1509813.0,1,1,1,3,Platinum
1660,1676.0,18,74,1502600.0,1,2,1,4,Platinum
1661,1677.0,5,20,205119.0,1,3,2,6,Gold
1662,1678.0,79,3,204930.0,3,4,2,9,Silver
1663,1679.0,250,3,43984.0,4,4,3,11,Bronze
1664,1680.0,11,16,69108.0,1,4,3,8,Gold
1665,1681.0,246,20,46434.0,4,3,3,10,Silver
1666,1682.0,206,26,53200.0,4,3,3,10,Silver
1667,1683.0,2,92,236780.0,1,2,1,4,Platinum
1668,1684.0,185,21,38409.0,4,3,4,11,Bronze
1669,1685.0,33,133,109435.0,2,1,2,5,Platinum
1670,1686.0,60,13,29593.0,3,4,4,11,Bronze
1671,1687.0,197,53,106512.0,4,2,2,8,Gold
1672,1688.0,24,122,344789.0,2,1,1,4,Platinum
1673,1690.0,93,24,78302.0,3,3,3,9,Silver
1674,1691.0,5,152,116404.0,1,1,2,4,Platinum
1675,1692.0,52,41,127888.0,2,3,2,7,Gold
1676,1693.0,263,8,16714.0,4,4,4,12,Bronze
1677,1694.0,267,20,39890.0,4,3,3,10,Silver
1678,1695.0,37,28,75005.0,2,3,3,8,Gold
1679,1696.0,51,16,53641.0,2,4,3,9,Silver
1680,1697.0,53,172,368703.0,3,1,1,5,Platinum
1681,1698.0,25,106,254627.0,2,1,1,4,Platinum
1682,1699.0,23,7,16182.0,2,4,4,10,Silver
1683,1700.0,63,2,9908.0,3,4,4,11,Bronze
1684,1701.0,171,31,111294.0,4,3,2,9,Silver
1685,1702.0,68,26,94906.0,3,3,2,8,Gold
1686,1703.0,157,30,77363.0,4,3,3,10,Silver
1687,1704.0,3,2053,35536194.0,1,1,1,3,Platinum
1688,1705.0,202,30,27552.0,4,3,4,11,Bronze
1689,1706.0,5,199,191337.0,1,1,2,4,Platinum
1690,1707.0,68,102,83133.0,3,1,3,7,Gold
1691,1708.0,78,29,13846.0,3,3,4,10,Silver
1692,1709.0,2,236,246076.0,1,1,1,3,Platinum
1693,1710.0,9,49,252618.0,1,2,1,4,Platinum
1694,1711.0,170,80,35462.0,4,2,4,10,Silver
1695,1712.0,18,126,107454.0,1,1,2,4,Platinum
1696,1713.0,6,29,26782.0,1,3,4,8,Gold
1697,1714.0,10,253,311145.0,1,1,1,3,Platinum
1698,1715.0,87,30,41033.0,3,3,3,9,Silver
1699,1716.0,27,4,12447.0,2,4,4,10,Silver
1700,1717.0,29,168,107056.0,2,1,2,5,Platinum
1701,1718.0,20,99,86035.0,2,2,3,7,Gold
1702,1719.0,62,90,220593.0,3,2,1,6,Gold
1703,1720.0,25,13,26097.0,2,4,4,10,Silver
1704,1721.0,11,572,1181021.0,1,1,1,3,Platinum
1705,1722.0,242,170,168178.0,4,1,2,7,Gold
1706,1723.0,281,132,56488.0,4,1,3,8,Gold
1707,1724.0,235,61,100905.0,4,2,2,8,Gold
1708,1725.0,4,74,226239.0,1,2,1,4,Platinum
1709,1726.0,17,102,79289.0,1,1,3,5,Platinum
1710,1727.0,32,42,380500.0,2,2,1,5,Platinum
1711,1729.0,29,258,3537371.0,2,1,1,4,Platinum
1712,1730.0,77,7,53090.0,3,4,3,10,Silver
1713,1731.0,194,2,9472.0,4,4,4,12,Bronze
1714,1732.0,26,421,165839.0,2,1,2,5,Platinum
1715,1733.0,107,15,81994.0,3,4,3,10,Silver
1716,1734.0,8,327,745863.0,1,1,1,3,Platinum
1717,1735.0,209,13,15043.0,4,4,4,12,Bronze
1718,1736.0,45,50,46423.0,2,2,3,7,Gold
1719,1737.0,31,71,246838.0,2,2,1,5,Platinum
1720,1738.0,138,68,75389.0,3,2,3,8,Gold
1721,1739.0,265,8,18819.0,4,4,4,12,Bronze
1722,1740.0,5,130,303584.0,1,1,1,3,Platinum
1723,1741.0,219,22,30584.0,4,3,4,11,Bronze
1724,1742.0,2,210,156588.0,1,1,2,4,Platinum
1725,1743.0,215,8,14899.0,4,4,4,12,Bronze
1726,1744.0,33,115,292277.0,2,1,1,4,Platinum
1727,1745.0,11,335,301607.0,1,1,1,3,Platinum
1728,1746.0,2,347,408773.0,1,1,1,3,Platinum
1729,1747.0,15,22,39919.0,1,3,3,7,Gold
1730,1748.0,15,414,207627.0,1,1,2,4,Platinum
1731,1749.0,199,1,25300.0,4,4,4,12,Bronze
1732,1750.0,3,28,137603.0,1,3,2,6,Gold
1733,1751.0,16,196,612321.0,1,1,1,3,Platinum
1734,1752.0,15,139,79226.0,1,1,3,5,Platinum
1735,1753.0,11,357,334341.0,1,1,1,3,Platinum
1736,1754.0,31,25,107659.0,2,3,2,7,Gold
1737,1755.0,11,339,341794.0,1,1,1,3,Platinum
1738,1756.0,26,10,20408.0,2,4,4,10,Silver
1739,1757.0,26,71,116581.0,2,2,2,6,Gold
1740,1758.0,44,55,69040.0,2,2,3,7,Gold
1741,1759.0,2,237,214233.0,1,1,1,3,Platinum
1742,1760.0,7,37,77497.0,1,3,3,7,Gold
1743,1761.0,148,29,23305.0,4,3,4,11,Bronze
1744,1762.0,11,277,149254.0,1,1,2,4,Platinum
1745,1763.0,25,52,104020.0,2,2,2,6,Gold
1746,1764.0,275,10,30342.0,4,4,4,12,Bronze
1747,1765.0,374,71,41251.0,4,2,3,9,Silver
1748,1766.0,2,501,258769.0,1,1,1,3,Platinum
1749,1767.0,48,45,51641.0,2,2,3,7,Gold
1750,1768.0,10,147,351601.0,1,1,1,3,Platinum
1751,1769.0,19,202,1145823.0,1,1,1,3,Platinum
1752,1770.0,5,193,725233.0,1,1,1,3,Platinum
1753,1771.0,8,17,136049.0,1,4,2,7,Gold
1754,1772.0,43,54,162134.0,2,2,2,6,Gold
1755,1773.0,7,60,587068.0,1,2,1,4,Platinum
1756,1774.0,198,89,179957.0,4,2,2,8,Gold
1757,1775.0,12,59,184082.0,1,2,2,5,Platinum
1758,1776.0,21,26,140995.0,2,3,2,7,Gold
1759,1777.0,113,69,172509.0,3,2,2,7,Gold
1760,1778.0,250,18,36882.0,4,3,4,11,Bronze
1761,1779.0,30,89,201487.0,2,2,2,6,Gold
1762,1780.0,44,5,48988.0,2,4,3,9,Silver
1763,1781.0,88,30,66570.0,3,3,3,9,Silver
1764,1782.0,45,41,86032.0,2,3,3,8,Gold
1765,1783.0,10,235,614185.0,1,1,1,3,Platinum
1766,1784.0,16,38,98671.0,1,3,2,6,Gold
1767,1785.0,78,19,48678.0,3,3,3,9,Silver
1768,1786.0,145,71,171479.0,4,2,2,8,Gold
1769,1787.0,5,102,190759.0,1,1,2,4,Platinum
1770,1788.0,299,5,10638.0,4,4,4,12,Bronze
1771,1789.0,62,11,31906.0,3,4,4,11,Bronze
1772,1790.0,264,21,42948.0,4,3,3,10,Silver
1773,1791.0,48,6,33570.0,2,4,4,10,Silver
1774,1792.0,30,39,32587.0,2,3,4,9,Silver
1775,1793.0,9,135,313934.0,1,1,1,3,Platinum
1776,1794.0,21,5,22966.0,2,4,4,10,Silver
1777,1795.0,3,1089,1450733.0,1,1,1,3,Platinum
1778,1796.0,233,52,112967.0,4,2,2,8,Gold
1779,1797.0,114,9,18474.0,3,4,4,11,Bronze
1780,1798.0,59,60,168226.0,3,2,2,7,Gold
1781,1799.0,53,117,403903.0,3,1,1,5,Platinum
1782,1801.0,128,35,91192.0,3,3,2,8,Gold
1783,1802.0,282,41,43206.0,4,3,3,10,Silver
1784,1803.0,55,27,59968.0,3,3,3,9,Silver
1785,1804.0,320,6,21854.0,4,4,4,12,Bronze
1786,1805.0,27,15,44303.0,2,4,3,9,Silver
1787,1806.0,19,3,12216.0,1,4,4,9,Silver
1788,1807.0,8,30,83272.0,1,3,3,7,Gold
1789,1808.0,30,6,26712.0,2,4,4,10,Silver
1790,1809.0,17,46,111524.0,1,2,2,5,Platinum
1791,1810.0,67,2,763.0,3,4,4,11,Bronze
1792,1811.0,22,14,27145.0,2,4,4,10,Silver
1793,1812.0,3,80,166325.0,1,2,2,5,Platinum
1794,1813.0,167,6,14052.0,4,4,4,12,Bronze
1795,1814.0,2,1140,1117544.0,1,1,1,3,Platinum
1796,1815.0,54,12,24504.0,3,4,4,11,Bronze
1797,1816.0,52,13,22090.0,2,4,4,10,Silver
1798,1817.0,48,385,607608.0,2,1,1,4,Platinum
1799,1818.0,62,59,29522.0,3,2,4,9,Silver
1800,1819.0,163,44,107256.0,4,2,2,8,Gold
1801,1820.0,9,12,42045.0,1,4,3,8,Gold
1802,1821.0,16,47,61855.0,1,2,3,6,Gold
1803,1822.0,76,11,35983.0,3,4,4,11,Bronze
1804,1823.0,40,235,380223.0,2,1,1,4,Platinum
1805,1824.0,41,255,258425.0,2,1,1,4,Platinum
1806,1825.0,370,30,18153.0,4,3,4,11,Bronze
1807,1826.0,37,53,114256.0,2,2,2,6,Gold
1808,1827.0,200,4,27391.0,4,4,4,12,Bronze
1809,1828.0,201,63,139899.0,4,2,2,8,Gold
1810,1829.0,74,48,81716.0,3,2,3,8,Gold
1811,1830.0,66,13,34354.0,3,4,4,11,Bronze
1812,1831.0,23,29,64970.0,2,3,3,8,Gold
1813,1832.0,369,2,5468.0,4,4,4,12,Bronze
1814,1833.0,181,70,36502.0,4,2,4,10,Silver
1815,1834.0,11,29,145640.0,1,3,2,6,Gold
1816,1835.0,5,121,270697.0,1,1,1,3,Platinum
1817,1836.0,197,16,273640.0,4,4,1,9,Silver
1818,1837.0,30,42,91732.0,2,2,2,6,Gold
1819,1838.0,54,39,27858.0,3,3,4,10,Silver
1820,1839.0,18,67,215095.0,1,2,1,4,Platinum
1821,1840.0,17,6,12428.0,1,4,4,9,Silver
1822,1841.0,90,108,233829.0,3,1,1,5,Platinum
1823,1842.0,268,4,7944.0,4,4,4,12,Bronze
1824,1843.0,54,138,421070.0,3,1,1,5,Platinum
1825,1844.0,44,145,336793.0,2,1,1,4,Platinum
1826,1845.0,64,130,407812.0,3,1,1,5,Platinum
1827,1846.0,149,13,38098.0,4,4,4,12,Bronze
1828,1847.0,22,388,1072529.0,2,1,1,4,Platinum
1829,1848.0,312,21,51274.0,4,3,3,10,Silver
1830,1849.0,25,28,70133.0,2,3,3,8,Gold
1831,1850.0,59,143,373013.0,3,1,1,5,Platinum
1832,1851.0,25,9,51752.0,2,4,3,9,Silver
1833,1852.0,79,126,373319.0,3,1,1,5,Platinum
1834,1853.0,120,20,79087.0,3,3,3,9,Silver
1835,1854.0,37,66,166372.0,2,2,2,6,Gold
1836,1855.0,60,60,141046.0,3,2,2,7,Gold
1837,1856.0,13,58,164378.0,1,2,2,5,Platinum
1838,1857.0,20,11,26212.0,2,4,4,10,Silver
1839,1858.0,54,6,20682.0,3,4,4,11,Bronze
1840,1859.0,26,48,115916.0,2,2,2,6,Gold
1841,1860.0,32,11,32664.0,2,4,4,10,Silver
1842,1861.0,17,4,14376.0,1,4,4,9,Silver
1843,1862.0,11,97,1667131.0,1,2,1,4,Platinum
1844,1863.0,186,36,85852.0,4,3,3,10,Silver
1845,1864.0,4,144,369874.0,1,1,1,3,Platinum
1846,1865.0,9,71,101377.0,1,2,2,5,Platinum
1847,1866.0,262,13,38863.0,4,4,4,12,Bronze
1848,1867.0,4,98,60948.0,1,2,3,6,Gold
1849,1868.0,211,28,61344.0,4,3,3,10,Silver
1850,1869.0,108,47,173063.0,3,2,2,7,Gold
1851,1870.0,13,124,182933.0,1,1,2,4,Platinum
1852,1871.0,79,47,89447.0,3,2,2,7,Gold
1853,1872.0,20,17,37892.0,2,4,4,10,Silver
1854,1873.0,27,11,68888.0,2,4,3,9,Silver
1855,1874.0,21,53,117842.0,2,2,2,6,Gold
1856,1875.0,132,15,127664.0,3,4,2,9,Silver
1857,1876.0,253,18,44708.0,4,3,3,10,Silver
1858,1877.0,81,6,227500.0,3,4,1,8,Gold
1859,1878.0,209,20,45946.0,4,3,3,10,Silver
1860,1879.0,338,10,19230.0,4,4,4,12,Bronze
1861,1880.0,255,7,14797.0,4,4,4,12,Bronze
1862,1881.0,149,33,81711.0,4,3,3,10,Silver
1863,1882.0,10,73,165351.0,1,2,2,5,Platinum
1864,1883.0,86,23,78571.0,3,3,3,9,Silver
1865,1884.0,8,498,1354042.0,1,1,1,3,Platinum
1866,1885.0,206,43,62817.0,4,2,3,9,Silver
1867,1886.0,8,55,157640.0,1,2,2,5,Platinum
1868,1887.0,24,116,184888.0,2,1,2,5,Platinum
1869,1888.0,12,96,169733.0,1,2,2,5,Platinum
1870,1889.0,26,20,46762.0,2,3,3,8,Gold
1871,1890.0,22,355,364076.0,2,1,1,4,Platinum
1872,1891.0,3,69,205535.0,1,2,2,5,Platinum
1873,1892.0,159,17,73989.0,4,4,3,11,Bronze
1874,1893.0,4,165,429177.0,1,1,1,3,Platinum
1875,1894.0,75,9,33220.0,3,4,4,11,Bronze
1876,1895.0,5,30,52460.0,1,3,3,7,Gold
1877,1896.0,2,5674,18148261.0,1,1,1,3,Platinum
1878,1897.0,18,27,137310.0,1,3,2,6,Gold
1879,1898.0,36,87,203156.0,2,2,2,6,Gold
1880,1899.0,96,12,36440.0,3,4,4,11,Bronze
1881,1900.0,71,77,183608.0,3,2,2,7,Gold
1882,1901.0,116,45,200035.0,3,2,2,7,Gold
1883,1902.0,213,57,127024.0,4,2,2,8,Gold
1884,1903.0,31,78,184820.0,2,2,2,6,Gold
1885,1904.0,51,44,100311.0,2,2,2,6,Gold
1886,1905.0,247,10,35083.0,4,4,4,12,Bronze
1887,1906.0,33,11,30142.0,2,4,4,10,Silver
1888,1907.0,109,128,299868.0,3,1,1,5,Platinum
1889,1908.0,5,40,116239.0,1,3,2,6,Gold
1890,1909.0,366,17,40694.0,4,4,3,11,Bronze
1891,1910.0,82,87,242839.0,3,2,1,6,Gold
1892,1911.0,298,10,237285.0,4,4,1,9,Silver
1893,1912.0,34,364,1015948.0,2,1,1,4,Platinum
1894,1913.0,57,34,182344.0,3,3,2,8,Gold
1895,1914.0,30,170,720314.0,2,1,1,4,Platinum
1896,1915.0,17,3,11822.0,1,4,4,9,Silver
1897,1916.0,79,14,37871.0,3,4,4,11,Bronze
1898,1917.0,24,63,148079.0,2,2,2,6,Gold
1899,1918.0,20,19,43892.0,2,3,3,8,Gold
1900,1919.0,81,20,44123.0,3,3,3,9,Silver
1901,1920.0,60,138,983121.0,3,1,1,5,Platinum
1902,1921.0,26,55,39827.0,2,2,3,7,Gold
1903,1922.0,13,85,40285.0,1,2,3,6,Gold
1904,1923.0,254,12,8192.0,4,4,4,12,Bronze
1905,1924.0,148,42,55050.0,4,2,3,9,Silver
1906,1925.0,66,59,92390.0,3,2,2,7,Gold
1907,1926.0,9,27,35091.0,1,3,4,8,Gold
1908,1927.0,11,312,890457.0,1,1,1,3,Platinum
1909,1928.0,275,5,14892.0,4,4,4,12,Bronze
1910,1929.0,10,198,197688.0,1,1,2,4,Platinum
1911,1930.0,250,13,30522.0,4,4,4,12,Bronze
1912,1931.0,97,83,77772.0,3,2,3,8,Gold
1913,1932.0,15,38,28734.0,1,3,4,8,Gold
1914,1933.0,50,6,51724.0,2,4,3,9,Silver
1915,1934.0,31,37,20005.0,2,3,4,9,Silver
1916,1935.0,69,34,170536.0,3,3,2,8,Gold
1917,1936.0,36,160,141602.0,2,1,2,5,Platinum
1918,1937.0,129,18,12656.0,3,3,4,10,Silver
1919,1938.0,111,32,145021.0,3,3,2,8,Gold
1920,1939.0,38,21,13343.0,2,3,4,9,Silver
1921,1940.0,58,11,44453.0,3,4,3,10,Silver
1922,1941.0,58,70,88638.0,3,2,2,7,Gold
1923,1942.0,73,216,221921.0,3,1,1,5,Platinum
1924,1943.0,247,8,14037.0,4,4,4,12,Bronze
1925,1944.0,20,41,24536.0,2,3,4,9,Silver
1926,1945.0,199,87,44037.0,4,2,3,9,Silver
1927,1946.0,16,4,39520.0,1,4,3,8,Gold
1928,1947.0,212,40,38888.0,4,3,4,11,Bronze
1929,1948.0,39,61,28207.0,2,2,4,8,Gold
1930,1949.0,47,26,98316.0,2,3,2,7,Gold
1931,1950.0,171,75,57030.0,4,2,3,9,Silver
1932,1951.0,48,77,61836.0,2,2,3,7,Gold
1933,1952.0,116,115,207117.0,3,1,2,6,Gold
1934,1953.0,148,157,154257.0,4,1,2,7,Gold
1935,1954.0,16,1118,844492.0,1,1,1,3,Platinum
1936,1955.0,52,143,64325.0,2,1,3,6,Gold
1937,1956.0,160,12,19567.0,4,4,4,12,Bronze
1938,1957.0,13,182,156327.0,1,1,2,4,Platinum
1939,1958.0,36,20,41673.0,2,3,3,8,Gold
1940,1959.0,54,128,53611.0,3,1,3,7,Gold
1941,1960.0,44,35,31470.0,2,3,4,9,Silver
1942,1961.0,173,20,20341.0,4,3,4,11,Bronze
1943,1962.0,34,20,16507.0,2,3,4,9,Silver
1944,1963.0,39,31,56953.0,2,3,3,8,Gold
1945,1964.0,267,70,34324.0,4,2,4,10,Silver
1946,1965.0,9,472,235555.0,1,1,1,3,Platinum
1947,1966.0,12,135,117642.0,1,1,2,4,Platinum
1948,1967.0,4,560,822436.0,1,1,1,3,Platinum
1949,1968.0,10,155,214095.0,1,1,1,3,Platinum
1950,1969.0,34,72,47060.0,2,2,3,7,Gold
1951,1970.0,81,60,57100.0,3,2,3,8,Gold
1952,1971.0,35,35,125710.0,2,3,2,7,Gold
1953,1972.0,12,48,83653.0,1,2,3,6,Gold
1954,1973.0,74,7,67824.0,3,4,3,10,Silver
1955,1974.0,5,111,89927.0,1,1,2,4,Platinum
1956,1975.0,257,52,640764.0,4,2,1,7,Gold
1957,1976.0,5,509,340663.0,1,1,1,3,Platinum
1958,1977.0,16,394,568742.0,1,1,1,3,Platinum
1959,1978.0,90,27,41792.0,3,3,3,9,Silver
1960,1979.0,73,127,64809.0,3,1,3,7,Gold
1961,1980.0,66,130,81597.0,3,1,3,7,Gold
1962,1981.0,10,1502,2461554.0,1,1,1,3,Platinum
1963,1982.0,171,67,23409.0,4,2,4,10,Silver
1964,1983.0,202,5,14862.0,4,4,4,12,Bronze
1965,1984.0,32,3,69200.0,2,4,3,9,Silver
1966,1985.0,20,453,914560.0,2,1,1,4,Platinum
1967,1986.0,152,12,79400.0,4,4,3,11,Bronze
1968,1987.0,11,205,691786.0,1,1,1,3,Platinum
1969,1988.0,270,22,47916.0,4,3,3,10,Silver
1970,1989.0,66,97,49115.0,3,2,3,8,Gold
1971,1990.0,279,3,16431.0,4,4,4,12,Bronze
1972,1991.0,26,78,234694.0,2,2,1,5,Platinum
1973,1992.0,24,143,187430.0,2,1,2,5,Platinum
1974,1993.0,320,30,25828.0,4,3,4,11,Bronze
1975,1994.0,5,71,128920.0,1,2,2,5,Platinum
1976,1995.0,13,114,40923.0,1,1,3,5,Platinum
1977,1996.0,281,25,183502.0,4,3,2,9,Silver
1978,1997.0,26,276,272777.0,2,1,1,4,Platinum
1979,1998.0,41,237,163560.0,2,1,2,5,Platinum
1980,1999.0,9,120,44703.0,1,1,3,5,Platinum
1981,2000.0,5,397,5953371.0,1,1,1,3,Platinum
1982,2001.0,73,57,142597.0,3,2,2,7,Gold
1983,2002.0,214,5,38566.0,4,4,4,12,Bronze
1984,2003.0,38,155,387539.0,2,1,1,4,Platinum
1985,2004.0,54,42,104207.0,3,2,2,7,Gold
1986,2005.0,79,82,221706.0,3,2,1,6,Gold
1987,2006.0,47,104,72328.0,2,1,3,6,Gold
1988,2007.0,180,70,132737.0,4,2,2,8,Gold
1989,2008.0,376,1,12024.0,4,4,4,12,Bronze
1990,2009.0,95,26,107303.0,3,3,2,8,Gold
1991,2010.0,11,54,127071.0,1,2,2,5,Platinum
1992,2011.0,106,42,93575.0,3,2,2,7,Gold
1993,2012.0,78,27,101787.0,3,3,2,8,Gold
1994,2013.0,173,49,114768.0,4,2,2,8,Gold
1995,2014.0,8,440,1244884.0,1,1,1,3,Platinum
1996,2015.0,213,47,106884.0,4,2,2,8,Gold
1997,2016.0,25,33,58267.0,2,3,3,8,Gold
1998,2017.0,259,5,11792.0,4,4,4,12,Bronze
1999,2018.0,282,15,61264.0,4,4,3,11,Bronze
2000,2019.0,22,57,140535.0,2,2,2,6,Gold
2001,2020.0,11,145,316242.0,1,1,1,3,Platinum
2002,2021.0,310,23,49854.0,4,3,3,10,Silver
2003,2022.0,68,30,66679.0,3,3,3,9,Silver
2004,2023.0,216,26,51421.0,4,3,3,10,Silver
2005,2024.0,19,108,662409.0,1,1,1,3,Platinum
2006,2025.0,104,47,195487.0,3,2,2,7,Gold
2007,2026.0,43,11,25253.0,2,4,4,10,Silver
2008,2027.0,5,25,31944.0,1,3,4,8,Gold
2009,2028.0,183,2,95933.0,4,4,2,10,Silver
2010,2029.0,85,23,63861.0,3,3,3,9,Silver
2011,2030.0,343,3,93264.0,4,4,2,10,Silver
2012,2031.0,12,8,36575.0,1,4,4,9,Silver
2013,2032.0,32,35,84481.0,2,3,3,8,Gold
2014,2033.0,197,69,130605.0,4,2,2,8,Gold
2015,2034.0,20,101,290909.0,2,1,1,4,Platinum
2016,2035.0,18,100,199819.0,1,2,2,5,Platinum
2017,2036.0,315,17,40728.0,4,4,3,11,Bronze
2018,2037.0,142,57,141510.0,3,2,2,7,Gold
2019,2038.0,246,28,55372.0,4,3,3,10,Silver
2020,2039.0,24,35,110555.0,2,3,2,7,Gold
2021,2040.0,30,84,192510.0,2,2,2,6,Gold
2022,2041.0,10,99,479590.0,1,2,1,4,Platinum
2023,2042.0,31,197,441490.0,2,1,1,4,Platinum
2024,2043.0,19,21,40498.0,1,3,3,7,Gold
2025,2044.0,18,45,167741.0,1,2,2,5,Platinum
2026,2045.0,15,79,244094.0,1,2,1,4,Platinum
2027,2047.0,246,14,30596.0,4,4,4,12,Bronze
2028,2048.0,134,21,50252.0,3,3,3,9,Silver
2029,2049.0,51,28,58497.0,2,3,3,8,Gold
2030,2050.0,115,82,203298.0,3,2,2,7,Gold
2031,2051.0,8,106,283757.0,1,1,1,3,Platinum
2032,2052.0,23,15,29692.0,2,4,4,10,Silver
2033,2053.0,27,127,1445062.0,2,1,1,4,Platinum
2034,2054.0,67,16,53359.0,3,4,3,10,Silver
2035,2055.0,61,102,213247.0,3,1,1,5,Platinum
2036,2056.0,51,84,427231.0,2,2,1,5,Platinum
2037,2057.0,170,22,39328.0,4,3,3,10,Silver
2038,2058.0,26,52,129380.0,2,2,2,6,Gold
2039,2059.0,128,29,125874.0,3,3,2,8,Gold
2040,2060.0,16,73,187540.0,1,2,2,5,Platinum
2041,2061.0,241,9,16053.0,4,4,4,12,Bronze
2042,2062.0,4,68,167603.0,1,2,2,5,Platinum
2043,2063.0,242,13,27166.0,4,4,4,12,Bronze
2044,2064.0,53,80,325163.0,3,2,1,6,Gold
2045,2065.0,47,26,71144.0,2,3,3,8,Gold
2046,2066.0,226,14,32266.0,4,4,4,12,Bronze
2047,2067.0,9,217,811774.0,1,1,1,3,Platinum
2048,2068.0,9,67,154054.0,1,2,2,5,Platinum
2049,2069.0,165,91,199482.0,4,2,2,8,Gold
2050,2070.0,241,28,78932.0,4,3,3,10,Silver
2051,2071.0,12,20,36985.0,1,3,4,8,Gold
2052,2072.0,134,23,57265.0,3,3,3,9,Silver
2053,2073.0,18,343,733153.0,1,1,1,3,Platinum
2054,2074.0,10,271,608674.0,1,1,1,3,Platinum
2055,2075.0,32,22,41338.0,2,3,3,8,Gold
2056,2076.0,76,85,34584.0,3,2,4,9,Silver
2057,2077.0,3,55,125270.0,1,2,2,5,Platinum
2058,2078.0,4,125,311180.0,1,1,1,3,Platinum
2059,2079.0,47,7,51942.0,2,4,3,9,Silver
2060,2080.0,4,710,2450131.0,1,1,1,3,Platinum
2061,2081.0,360,4,18108.0,4,4,4,12,Bronze
2062,2082.0,20,29,38187.0,2,3,4,9,Silver
2063,2083.0,69,103,101362.0,3,1,2,6,Gold
2064,2084.0,374,27,56256.0,4,3,3,10,Silver
2065,2085.0,321,41,20384.0,4,3,4,11,Bronze
2066,2086.0,32,5,11940.0,2,4,4,10,Silver
2067,2087.0,335,5,142420.0,4,4,2,10,Silver
2068,2088.0,9,110,238890.0,1,1,1,3,Platinum
